run_id,wall_time,elapsed_s,phase,step,mode,vx,vy,vxy,yaw,policy_vx,policy_vy,policy_vxy,policy_yaw,speed,imu,gravity_x,gravity_y,gravity_z,imu_roll_deg,imu_pitch_deg,imu_correction_abs_max,act_max,tau_cmd,tau_cmd_max,cmds,bus_counts,tau_fb,tau_fb_max,fault_reason,policy_joint_order,policy_sha256,compact_line,obs_000,obs_001,obs_002,obs_003,obs_004,obs_005,obs_006,obs_007,obs_008,obs_009,obs_010,obs_011,obs_012,obs_013,obs_014,obs_015,obs_016,obs_017,obs_018,obs_019,obs_020,obs_021,obs_022,obs_023,obs_024,obs_025,obs_026,obs_027,obs_028,obs_029,obs_030,obs_031,obs_032,obs_033,obs_034,obs_035,obs_036,obs_037,obs_038,obs_039,obs_040,obs_041,obs_042,obs_043,obs_044,obs_045,obs_046,obs_047,action_00,action_01,action_02,action_03,action_04,action_05,action_06,action_07,action_08,action_09,action_10,action_11,sent_action_00,sent_action_01,sent_action_02,sent_action_03,sent_action_04,sent_action_05,sent_action_06,sent_action_07,sent_action_08,sent_action_09,sent_action_10,sent_action_11,q_00,q_01,q_02,q_03,q_04,q_05,q_06,q_07,q_08,q_09,q_10,q_11,qd_00,qd_01,qd_02,qd_03,qd_04,qd_05,qd_06,qd_07,qd_08,qd_09,qd_10,qd_11,q_target_00,q_target_01,q_target_02,q_target_03,q_target_04,q_target_05,q_target_06,q_target_07,q_target_08,q_target_09,q_target_10,q_target_11
20260708_155717_683245,2026-07-08T15:57:18.222,0.539301,policy,10,idle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,none,0.0,0.0,-1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,none,0.0277718435972929,0.10620441287755966,,"BL_hip_joint,BR_hip_joint,FL_hip_joint,FR_hip_joint,BL_thigh_joint,BR_thigh_joint,FL_thigh_joint,FR_thigh_joint,BL_calf_joint,BR_calf_joint,FL_calf_joint,FR_calf_joint",330e02f2406e129bb6ed6ec4a6c6bcd5f80d7e7799a2ab087e81eda65d2fae69,"step=000010 mode=idle   vx= 0.000 vy= 0.000 vxy= 0.000 yaw= 0.000 speed=0.10 imu=none tilt_rp=[-0.0,+0.0]deg imu_corr=0.000 act_max= 0.000 tau_cmd= 0.000 tau_cmd_max= 0.000 cmds=00 bus=none tau_fb= 0.028 tau_fb_max= 0.106",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5357591509819031,-0.557619035243988,-0.5434292554855347,0.5204188823699951,-0.45867425203323364,0.41111940145492554,-0.42952772974967957,0.44179993867874146,1.2103477716445923,-1.0711348056793213,0.8061314821243286,-0.9307712316513062,0.027466658502817154,-0.05172887444496155,0.016479995101690292,-0.029755547642707825,-0.054475538432598114,0.009613330475986004,0.010528885759413242,0.022431105375289917,-0.14145329594612122,0.1350444108247757,-0.22431103885173798,0.050355542451143265,0.5357591509819031,-0.557619035243988,-0.5434292554855347,0.5204188823699951,-0.45867425203323364,0.41111940145492554,-0.42952772974967957,0.44179993867874146,1.2103477716445923,-1.0711348056793213,0.8061314821243286,-0.9307712316513062
20260708_155717_683245,2026-07-08T15:57:18.245,0.562414,policy,11,idle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,none,0.0,0.0,-1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,none,0.0277718435972929,0.10620441287755966,,"BL_hip_joint,BR_hip_joint,FL_hip_joint,FR_hip_joint,BL_thigh_joint,BR_thigh_joint,FL_thigh_joint,FR_thigh_joint,BL_calf_joint,BR_calf_joint,FL_calf_joint,FR_calf_joint",330e02f2406e129bb6ed6ec4a6c6bcd5f80d7e7799a2ab087e81eda65d2fae69,"step=000011 mode=idle   vx= 0.000 vy= 0.000 vxy= 0.000 yaw= 0.000 speed=0.10 imu=none tilt_rp=[-0.0,+0.0]deg imu_corr=0.000 act_max= 0.000 tau_cmd= 0.000 tau_cmd_max= 0.000 cmds=00 bus=none tau_fb= 0.028 tau_fb_max= 0.106",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5357591509819031,-0.557619035243988,-0.5434292554855347,0.5204188823699951,-0.45867425203323364,0.41111940145492554,-0.42952772974967957,0.44179993867874146,1.2103477716445923,-1.0711348056793213,0.8061314821243286,-0.9307712316513062,0.027466658502817154,-0.05172887444496155,0.016479995101690292,-0.029755547642707825,-0.054475538432598114,0.009613330475986004,0.010528885759413242,0.022431105375289917,-0.14145329594612122,0.1350444108247757,-0.22431103885173798,0.050355542451143265,0.5357591509819031,-0.557619035243988,-0.5434292554855347,0.5204188823699951,-0.45867425203323364,0.41111940145492554,-0.42952772974967957,0.44179993867874146,1.2103477716445923,-1.0711348056793213,0.8061314821243286,-0.9307712316513062
20260708_155717_683245,2026-07-08T15:57:18.268,0.585563,policy,12,idle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,none,0.0,0.0,-1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,none,0.0277718435972929,0.10620441287755966,,"BL_hip_joint,BR_hip_joint,FL_hip_joint,FR_hip_joint,BL_thigh_joint,BR_thigh_joint,FL_thigh_joint,FR_thigh_joint,BL_calf_joint,BR_calf_joint,FL_calf_joint,FR_calf_joint",330e02f2406e129bb6ed6ec4a6c6bcd5f80d7e7799a2ab087e81eda65d2fae69,"step=000012 mode=idle   vx= 0.000 vy= 0.000 vxy= 0.000 yaw= 0.000 speed=0.10 imu=none tilt_rp=[-0.0,+0.0]deg imu_corr=0.000 act_max= 0.000 tau_cmd= 0.000 tau_cmd_max= 0.000 cmds=00 bus=none tau_fb= 0.028 tau_fb_max= 0.106",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5357591509819031,-0.557619035243988,-0.5434292554855347,0.5204188823699951,-0.45867425203323364,0.41111940145492554,-0.42952772974967957,0.44179993867874146,1.2103477716445923,-1.0711348056793213,0.8061314821243286,-0.9307712316513062,0.027466658502817154,-0.05172887444496155,0.016479995101690292,-0.029755547642707825,-0.054475538432598114,0.009613330475986004,0.010528885759413242,0.022431105375289917,-0.14145329594612122,0.1350444108247757,-0.22431103885173798,0.050355542451143265,0.5357591509819031,-0.557619035243988,-0.5434292554855347,0.5204188823699951,-0.45867425203323364,0.41111940145492554,-0.42952772974967957,0.44179993867874146,1.2103477716445923,-1.0711348056793213,0.8061314821243286,-0.9307712316513062
20260708_155717_683245,2026-07-08T15:57:18.291,0.608666,policy,13,idle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,none,0.0,0.0,-1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,none,0.0277718435972929,0.10620441287755966,,"BL_hip_joint,BR_hip_joint,FL_hip_joint,FR_hip_joint,BL_thigh_joint,BR_thigh_joint,FL_thigh_joint,FR_thigh_joint,BL_calf_joint,BR_calf_joint,FL_calf_joint,FR_calf_joint",330e02f2406e129bb6ed6ec4a6c6bcd5f80d7e7799a2ab087e81eda65d2fae69,"step=000013 mode=idle   vx= 0.000 vy= 0.000 vxy= 0.000 yaw= 0.000 speed=0.10 imu=none tilt_rp=[-0.0,+0.0]deg imu_corr=0.000 act_max= 0.000 tau_cmd= 0.000 tau_cmd_max= 0.000 cmds=00 bus=none tau_fb= 0.028 tau_fb_max= 0.106",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5357591509819031,-0.557619035243988,-0.5434292554855347,0.5204188823699951,-0.45867425203323364,0.41111940145492554,-0.42952772974967957,0.44179993867874146,1.2103477716445923,-1.0711348056793213,0.8061314821243286,-0.9307712316513062,0.027466658502817154,-0.05172887444496155,0.016479995101690292,-0.029755547642707825,-0.054475538432598114,0.009613330475986004,0.010528885759413242,0.022431105375289917,-0.14145329594612122,0.1350444108247757,-0.22431103885173798,0.050355542451143265,0.5357591509819031,-0.557619035243988,-0.5434292554855347,0.5204188823699951,-0.45867425203323364,0.41111940145492554,-0.42952772974967957,0.44179993867874146,1.2103477716445923,-1.0711348056793213,0.8061314821243286,-0.9307712316513062
20260708_155717_683245,2026-07-08T15:57:18.313,0.630434,policy,14,idle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,none,0.0,0.0,-1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,none,0.0277718435972929,0.10620441287755966,,"BL_hip_joint,BR_hip_joint,FL_hip_joint,FR_hip_joint,BL_thigh_joint,BR_thigh_joint,FL_thigh_joint,FR_thigh_joint,BL_calf_joint,BR_calf_joint,FL_calf_joint,FR_calf_joint",330e02f2406e129bb6ed6ec4a6c6bcd5f80d7e7799a2ab087e81eda65d2fae69,"step=000014 mode=idle   vx= 0.000 vy= 0.000 vxy= 0.000 yaw= 0.000 speed=0.10 imu=none tilt_rp=[-0.0,+0.0]deg imu_corr=0.000 act_max= 0.000 tau_cmd= 0.000 tau_cmd_max= 0.000 cmds=00 bus=none tau_fb= 0.028 tau_fb_max= 0.106",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5357591509819031,-0.557619035243988,-0.5434292554855347,0.5204188823699951,-0.45867425203323364,0.41111940145492554,-0.42952772974967957,0.44179993867874146,1.2103477716445923,-1.0711348056793213,0.8061314821243286,-0.9307712316513062,0.027466658502817154,-0.05172887444496155,0.016479995101690292,-0.029755547642707825,-0.054475538432598114,0.009613330475986004,0.010528885759413242,0.022431105375289917,-0.14145329594612122,0.1350444108247757,-0.22431103885173798,0.050355542451143265,0.5357591509819031,-0.557619035243988,-0.5434292554855347,0.5204188823699951,-0.45867425203323364,0.41111940145492554,-0.42952772974967957,0.44179993867874146,1.2103477716445923,-1.0711348056793213,0.8061314821243286,-0.9307712316513062
20260708_155717_683245,2026-07-08T15:57:18.335,0.652196,policy,15,idle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,none,0.0,0.0,-1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,none,0.0277718435972929,0.10620441287755966,,"BL_hip_joint,BR_hip_joint,FL_hip_joint,FR_hip_joint,BL_thigh_joint,BR_thigh_joint,FL_thigh_joint,FR_thigh_joint,BL_calf_joint,BR_calf_joint,FL_calf_joint,FR_calf_joint",330e02f2406e129bb6ed6ec4a6c6bcd5f80d7e7799a2ab087e81eda65d2fae69,"step=000015 mode=idle   vx= 0.000 vy= 0.000 vxy= 0.000 yaw= 0.000 speed=0.10 imu=none tilt_rp=[-0.0,+0.0]deg imu_corr=0.000 act_max= 0.000 tau_cmd= 0.000 tau_cmd_max= 0.000 cmds=00 bus=none tau_fb= 0.028 tau_fb_max= 0.106",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5357591509819031,-0.557619035243988,-0.5434292554855347,0.5204188823699951,-0.45867425203323364,0.41111940145492554,-0.42952772974967957,0.44179993867874146,1.2103477716445923,-1.0711348056793213,0.8061314821243286,-0.9307712316513062,0.027466658502817154,-0.05172887444496155,0.016479995101690292,-0.029755547642707825,-0.054475538432598114,0.009613330475986004,0.010528885759413242,0.022431105375289917,-0.14145329594612122,0.1350444108247757,-0.22431103885173798,0.050355542451143265,0.5357591509819031,-0.557619035243988,-0.5434292554855347,0.5204188823699951,-0.45867425203323364,0.41111940145492554,-0.42952772974967957,0.44179993867874146,1.2103477716445923,-1.0711348056793213,0.8061314821243286,-0.9307712316513062
20260708_155717_683245,2026-07-08T15:57:18.357,0.674019,policy,16,idle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,none,0.0,0.0,-1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,none,0.0277718435972929,0.10620441287755966,,"BL_hip_joint,BR_hip_joint,FL_hip_joint,FR_hip_joint,BL_thigh_joint,BR_thigh_joint,FL_thigh_joint,FR_thigh_joint,BL_calf_joint,BR_calf_joint,FL_calf_joint,FR_calf_joint",330e02f2406e129bb6ed6ec4a6c6bcd5f80d7e7799a2ab087e81eda65d2fae69,"step=000016 mode=idle   vx= 0.000 vy= 0.000 vxy= 0.000 yaw= 0.000 speed=0.10 imu=none tilt_rp=[-0.0,+0.0]deg imu_corr=0.000 act_max= 0.000 tau_cmd= 0.000 tau_cmd_max= 0.000 cmds=00 bus=none tau_fb= 0.028 tau_fb_max= 0.106",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5357591509819031,-0.557619035243988,-0.5434292554855347,0.5204188823699951,-0.45867425203323364,0.41111940145492554,-0.42952772974967957,0.44179993867874146,1.2103477716445923,-1.0711348056793213,0.8061314821243286,-0.9307712316513062,0.027466658502817154,-0.05172887444496155,0.016479995101690292,-0.029755547642707825,-0.054475538432598114,0.009613330475986004,0.010528885759413242,0.022431105375289917,-0.14145329594612122,0.1350444108247757,-0.22431103885173798,0.050355542451143265,0.5357591509819031,-0.557619035243988,-0.5434292554855347,0.5204188823699951,-0.45867425203323364,0.41111940145492554,-0.42952772974967957,0.44179993867874146,1.2103477716445923,-1.0711348056793213,0.8061314821243286,-0.9307712316513062
20260708_155717_683245,2026-07-08T15:57:18.379,0.695799,policy,17,idle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,none,0.0,0.0,-1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,none,0.0277718435972929,0.10620441287755966,,"BL_hip_joint,BR_hip_joint,FL_hip_joint,FR_hip_joint,BL_thigh_joint,BR_thigh_joint,FL_thigh_joint,FR_thigh_joint,BL_calf_joint,BR_calf_joint,FL_calf_joint,FR_calf_joint",330e02f2406e129bb6ed6ec4a6c6bcd5f80d7e7799a2ab087e81eda65d2fae69,"step=000017 mode=idle   vx= 0.000 vy= 0.000 vxy= 0.000 yaw= 0.000 speed=0.10 imu=none tilt_rp=[-0.0,+0.0]deg imu_corr=0.000 act_max= 0.000 tau_cmd= 0.000 tau_cmd_max= 0.000 cmds=00 bus=none tau_fb= 0.028 tau_fb_max= 0.106",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5357591509819031,-0.557619035243988,-0.5434292554855347,0.5204188823699951,-0.45867425203323364,0.41111940145492554,-0.42952772974967957,0.44179993867874146,1.2103477716445923,-1.0711348056793213,0.8061314821243286,-0.9307712316513062,0.027466658502817154,-0.05172887444496155,0.016479995101690292,-0.029755547642707825,-0.054475538432598114,0.009613330475986004,0.010528885759413242,0.022431105375289917,-0.14145329594612122,0.1350444108247757,-0.22431103885173798,0.050355542451143265,0.5357591509819031,-0.557619035243988,-0.5434292554855347,0.5204188823699951,-0.45867425203323364,0.41111940145492554,-0.42952772974967957,0.44179993867874146,1.2103477716445923,-1.0711348056793213,0.8061314821243286,-0.9307712316513062
20260708_155717_683245,2026-07-08T15:57:18.400,0.717595,policy,18,idle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,none,0.0,0.0,-1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,none,0.0277718435972929,0.10620441287755966,,"BL_hip_joint,BR_hip_joint,FL_hip_joint,FR_hip_joint,BL_thigh_joint,BR_thigh_joint,FL_thigh_joint,FR_thigh_joint,BL_calf_joint,BR_calf_joint,FL_calf_joint,FR_calf_joint",330e02f2406e129bb6ed6ec4a6c6bcd5f80d7e7799a2ab087e81eda65d2fae69,"step=000018 mode=idle   vx= 0.000 vy= 0.000 vxy= 0.000 yaw= 0.000 speed=0.10 imu=none tilt_rp=[-0.0,+0.0]deg imu_corr=0.000 act_max= 0.000 tau_cmd= 0.000 tau_cmd_max= 0.000 cmds=00 bus=none tau_fb= 0.028 tau_fb_max= 0.106",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5357591509819031,-0.557619035243988,-0.5434292554855347,0.5204188823699951,-0.45867425203323364,0.41111940145492554,-0.42952772974967957,0.44179993867874146,1.2103477716445923,-1.0711348056793213,0.8061314821243286,-0.9307712316513062,0.027466658502817154,-0.05172887444496155,0.016479995101690292,-0.029755547642707825,-0.054475538432598114,0.009613330475986004,0.010528885759413242,0.022431105375289917,-0.14145329594612122,0.1350444108247757,-0.22431103885173798,0.050355542451143265,0.5357591509819031,-0.557619035243988,-0.5434292554855347,0.5204188823699951,-0.45867425203323364,0.41111940145492554,-0.42952772974967957,0.44179993867874146,1.2103477716445923,-1.0711348056793213,0.8061314821243286,-0.9307712316513062
20260708_155717_683245,2026-07-08T15:57:18.422,0.739352,policy,19,idle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,none,0.0,0.0,-1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,none,0.0277718435972929,0.10620441287755966,,"BL_hip_joint,BR_hip_joint,FL_hip_joint,FR_hip_joint,BL_thigh_joint,BR_thigh_joint,FL_thigh_joint,FR_thigh_joint,BL_calf_joint,BR_calf_joint,FL_calf_joint,FR_calf_joint",330e02f2406e129bb6ed6ec4a6c6bcd5f80d7e7799a2ab087e81eda65d2fae69,"step=000019 mode=idle   vx= 0.000 vy= 0.000 vxy= 0.000 yaw= 0.000 speed=0.10 imu=none tilt_rp=[-0.0,+0.0]deg imu_corr=0.000 act_max= 0.000 tau_cmd= 0.000 tau_cmd_max= 0.000 cmds=00 bus=none tau_fb= 0.028 tau_fb_max= 0.106",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5357591509819031,-0.557619035243988,-0.5434292554855347,0.5204188823699951,-0.45867425203323364,0.41111940145492554,-0.42952772974967957,0.44179993867874146,1.2103477716445923,-1.0711348056793213,0.8061314821243286,-0.9307712316513062,0.027466658502817154,-0.05172887444496155,0.016479995101690292,-0.029755547642707825,-0.054475538432598114,0.009613330475986004,0.010528885759413242,0.022431105375289917,-0.14145329594612122,0.1350444108247757,-0.22431103885173798,0.050355542451143265,0.5357591509819031,-0.557619035243988,-0.5434292554855347,0.5204188823699951,-0.45867425203323364,0.41111940145492554,-0.42952772974967957,0.44179993867874146,1.2103477716445923,-1.0711348056793213,0.8061314821243286,-0.9307712316513062
20260708_155717_683245,2026-07-08T15:57:18.444,0.761124,policy,20,idle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,none,0.0,0.0,-1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,none,0.0277718435972929,0.10620441287755966,,"BL_hip_joint,BR_hip_joint,FL_hip_joint,FR_hip_joint,BL_thigh_joint,BR_thigh_joint,FL_thigh_joint,FR_thigh_joint,BL_calf_joint,BR_calf_joint,FL_calf_joint,FR_calf_joint",330e02f2406e129bb6ed6ec4a6c6bcd5f80d7e7799a2ab087e81eda65d2fae69,"step=000020 mode=idle   vx= 0.000 vy= 0.000 vxy= 0.000 yaw= 0.000 speed=0.10 imu=none tilt_rp=[-0.0,+0.0]deg imu_corr=0.000 act_max= 0.000 tau_cmd= 0.000 tau_cmd_max= 0.000 cmds=00 bus=none tau_fb= 0.028 tau_fb_max= 0.106",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5357591509819031,-0.557619035243988,-0.5434292554855347,0.5204188823699951,-0.45867425203323364,0.41111940145492554,-0.42952772974967957,0.44179993867874146,1.2103477716445923,-1.0711348056793213,0.8061314821243286,-0.9307712316513062,0.027466658502817154,-0.05172887444496155,0.016479995101690292,-0.029755547642707825,-0.054475538432598114,0.009613330475986004,0.010528885759413242,0.022431105375289917,-0.14145329594612122,0.1350444108247757,-0.22431103885173798,0.050355542451143265,0.5357591509819031,-0.557619035243988,-0.5434292554855347,0.5204188823699951,-0.45867425203323364,0.41111940145492554,-0.42952772974967957,0.44179993867874146,1.2103477716445923,-1.0711348056793213,0.8061314821243286,-0.9307712316513062
20260708_155717_683245,2026-07-08T15:57:18.466,0.782957,policy,21,idle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,none,0.0,0.0,-1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,none,0.0277718435972929,0.10620441287755966,,"BL_hip_joint,BR_hip_joint,FL_hip_joint,FR_hip_joint,BL_thigh_joint,BR_thigh_joint,FL_thigh_joint,FR_thigh_joint,BL_calf_joint,BR_calf_joint,FL_calf_joint,FR_calf_joint",330e02f2406e129bb6ed6ec4a6c6bcd5f80d7e7799a2ab087e81eda65d2fae69,"step=000021 mode=idle   vx= 0.000 vy= 0.000 vxy= 0.000 yaw= 0.000 speed=0.10 imu=none tilt_rp=[-0.0,+0.0]deg imu_corr=0.000 act_max= 0.000 tau_cmd= 0.000 tau_cmd_max= 0.000 cmds=00 bus=none tau_fb= 0.028 tau_fb_max= 0.106",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5357591509819031,-0.557619035243988,-0.5434292554855347,0.5204188823699951,-0.45867425203323364,0.41111940145492554,-0.42952772974967957,0.44179993867874146,1.2103477716445923,-1.0711348056793213,0.8061314821243286,-0.9307712316513062,0.027466658502817154,-0.05172887444496155,0.016479995101690292,-0.029755547642707825,-0.054475538432598114,0.009613330475986004,0.010528885759413242,0.022431105375289917,-0.14145329594612122,0.1350444108247757,-0.22431103885173798,0.050355542451143265,0.5357591509819031,-0.557619035243988,-0.5434292554855347,0.5204188823699951,-0.45867425203323364,0.41111940145492554,-0.42952772974967957,0.44179993867874146,1.2103477716445923,-1.0711348056793213,0.8061314821243286,-0.9307712316513062
20260708_155717_683245,2026-07-08T15:57:18.488,0.804756,policy,22,idle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,none,0.0,0.0,-1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,none,0.0277718435972929,0.10620441287755966,,"BL_hip_joint,BR_hip_joint,FL_hip_joint,FR_hip_joint,BL_thigh_joint,BR_thigh_joint,FL_thigh_joint,FR_thigh_joint,BL_calf_joint,BR_calf_joint,FL_calf_joint,FR_calf_joint",330e02f2406e129bb6ed6ec4a6c6bcd5f80d7e7799a2ab087e81eda65d2fae69,"step=000022 mode=idle   vx= 0.000 vy= 0.000 vxy= 0.000 yaw= 0.000 speed=0.10 imu=none tilt_rp=[-0.0,+0.0]deg imu_corr=0.000 act_max= 0.000 tau_cmd= 0.000 tau_cmd_max= 0.000 cmds=00 bus=none tau_fb= 0.028 tau_fb_max= 0.106",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5357591509819031,-0.557619035243988,-0.5434292554855347,0.5204188823699951,-0.45867425203323364,0.41111940145492554,-0.42952772974967957,0.44179993867874146,1.2103477716445923,-1.0711348056793213,0.8061314821243286,-0.9307712316513062,0.027466658502817154,-0.05172887444496155,0.016479995101690292,-0.029755547642707825,-0.054475538432598114,0.009613330475986004,0.010528885759413242,0.022431105375289917,-0.14145329594612122,0.1350444108247757,-0.22431103885173798,0.050355542451143265,0.5357591509819031,-0.557619035243988,-0.5434292554855347,0.5204188823699951,-0.45867425203323364,0.41111940145492554,-0.42952772974967957,0.44179993867874146,1.2103477716445923,-1.0711348056793213,0.8061314821243286,-0.9307712316513062
20260708_155717_683245,2026-07-08T15:57:18.509,0.826536,policy,23,idle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,none,0.0,0.0,-1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,none,0.0277718435972929,0.10620441287755966,,"BL_hip_joint,BR_hip_joint,FL_hip_joint,FR_hip_joint,BL_thigh_joint,BR_thigh_joint,FL_thigh_joint,FR_thigh_joint,BL_calf_joint,BR_calf_joint,FL_calf_joint,FR_calf_joint",330e02f2406e129bb6ed6ec4a6c6bcd5f80d7e7799a2ab087e81eda65d2fae69,"step=000023 mode=idle   vx= 0.000 vy= 0.000 vxy= 0.000 yaw= 0.000 speed=0.10 imu=none tilt_rp=[-0.0,+0.0]deg imu_corr=0.000 act_max= 0.000 tau_cmd= 0.000 tau_cmd_max= 0.000 cmds=00 bus=none tau_fb= 0.028 tau_fb_max= 0.106",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5357591509819031,-0.557619035243988,-0.5434292554855347,0.5204188823699951,-0.45867425203323364,0.41111940145492554,-0.42952772974967957,0.44179993867874146,1.2103477716445923,-1.0711348056793213,0.8061314821243286,-0.9307712316513062,0.027466658502817154,-0.05172887444496155,0.016479995101690292,-0.029755547642707825,-0.054475538432598114,0.009613330475986004,0.010528885759413242,0.022431105375289917,-0.14145329594612122,0.1350444108247757,-0.22431103885173798,0.050355542451143265,0.5357591509819031,-0.557619035243988,-0.5434292554855347,0.5204188823699951,-0.45867425203323364,0.41111940145492554,-0.42952772974967957,0.44179993867874146,1.2103477716445923,-1.0711348056793213,0.8061314821243286,-0.9307712316513062
